ax,ay,az,gx,gy,gz,mx,my,mz,label
-0.62,0.75,0.23,1.89,-1.28,7.02,-24.13,-93.53,-60.95,unknown
-0.62,0.75,0.24,0.92,-0.85,3.36,-24.02,-93.95,-61.91,unknown
-0.62,0.75,0.24,0.24,1.28,1.4,-23.84,-93.43,-63.23,unknown
-0.62,0.75,0.24,-0.12,3.85,1.89,-23.68,-93.32,-62.9,unknown
-0.62,0.75,0.24,-0.85,3.97,0,-23.95,-92.91,-62.38,unknown
-0.62,0.75,0.25,-0.67,1.53,-0.06,-23.85,-93.36,-64.12,unknown
-0.62,0.75,0.24,-4.58,0.43,-2.81,-24.06,-93.92,-62.39,unknown
-0.61,0.76,0.25,1.89,3.54,-5.62,-23.56,-93.27,-61.54,unknown
-0.6,0.76,0.25,0.12,2.69,-0.73,-23.66,-93.58,-61.57,unknown
-0.61,0.76,0.26,2.81,-0.55,3.48,-23.51,-93.24,-63.11,unknown
-0.61,0.76,0.25,-0.37,1.4,1.77,-23.96,-92.93,-61.87,unknown
-0.61,0.75,0.25,-1.34,5.8,-0.24,-24.28,-93.04,-62.26,unknown
-0.6,0.76,0.26,-1.53,6.65,-0.73,-23.73,-91.8,-62.18,unknown
-0.6,0.76,0.26,-1.22,5.86,-1.65,-23.82,-92.41,-62.5,unknown
-0.6,0.76,0.26,-1.53,5.92,-2.26,-23.07,-92.41,-62.6,unknown
-0.6,0.76,0.26,-1.53,5.92,-0.92,-23.39,-92.41,-62.52,unknown
-0.59,0.77,0.27,-0.98,4.52,-1.71,-23.69,-92.1,-61.58,unknown
-0.59,0.77,0.27,0.18,1.16,-0.92,-23.68,-92.27,-62.21,unknown
-0.58,0.77,0.27,-0.18,2.26,1.34,-24.11,-91.82,-62.79,unknown
-0.59,0.76,0.27,-0.06,0.61,1.22,-24.07,-92.55,-62.41,unknown
-0.59,0.77,0.27,0.37,-0.18,-1.53,-23.29,-92.35,-63.13,unknown
-0.58,0.78,0.25,-16.91,4.27,-1.71,-23.6,-91.97,-63.18,unknown
-0.58,0.77,0.27,-5.8,4.52,0.85,-23.47,-91.85,-62.18,unknown
-0.58,0.78,0.27,-3.11,1.04,1.59,-23.41,-91.69,-61.49,unknown
-0.58,0.77,0.27,1.1,-2.56,-0.18,-23.24,-91.93,-61.87,unknown
-0.58,0.77,0.27,2.38,-3.48,-0.49,-23.49,-91.46,-61.88,unknown
-0.57,0.77,0.28,3.3,-6.1,-1.28,-23.46,-90.73,-63.32,unknown
-0.58,0.76,0.27,6.47,-10.25,-13.18,-22.77,-92.05,-62.44,unknown
-0.57,0.78,0.27,1.59,-10.56,-11.23,-22.66,-92.76,-60.82,unknown
